"entrezgene","sample_1","sample_2","sample_3","sample_4"
234700,3,1,0,8
234723,8,26,6,11
234724,3,0,0,3
234725,62,133,92,285
234728,5,11,3,9
234729,78,111,54,151
234730,41,55,24,108
234733,59,108,91,168
234734,75,127,86,183
234736,149,265,105,315
234740,42,65,28,62
234776,63,94,56,81
234779,25,16,10,5
234788,6,5,0,1
234796,10,11,2,6
234797,29,38,18,27
234814,8,30,21,19
234825,11,73,20,138
234836,0,2,1,1
234839,130,223,90,138
234847,34,46,37,62
234852,54,95,30,116
234854,42,100,41,117
234857,2,2,1,5
234865,3144,1779,217,856
234875,45,72,53,82
234878,12,4,0,2
234889,61,92,38,98
234911,6,0,0,1
234912,31,44,14,42
234915,23,70,29,68
234959,72,97,39,168
234964,856,1491,42,109
234967,60,51,35,61
234988,1,5,1,0
235028,123,221,118,332
235033,1,0,0,3
235036,18,54,29,43
235040,19,48,23,47
235041,1232,759,174,1198
235043,12,17,4,4
235044,17,58,27,19
235047,30,77,41,69
235048,22,32,11,40
235050,44,117,50,229
235067,1,0,0,0
235072,246,584,290,818
235086,4,7,2,5
235106,37,26,9,47
235130,40,35,16,12
235132,1255,2825,1019,460
235134,102,180,104,399
235135,392,362,160,301
235169,63,101,48,116
235180,41,85,44,169
235184,114,181,90,179
235248,0,0,0,0
235256,3,0,0,0
235281,41,37,11,19
235283,72,91,37,72
235293,37,63,38,62
235300,30,45,19,73
235312,0,0,0,0
235315,218,372,184,291
235320,41,0,0,9
235323,84,102,56,98
235327,6,4,0,3
235330,11,14,7,17
235339,105,221,84,148
235344,97,160,86,314
235345,0,2,1,0
235379,7,0,0,11
235380,95,195,101,221
235386,215,382,161,140
235402,35,40,15,31
235406,82,81,53,61
235415,9,3,0,13
235416,11,3,0,0
235431,34,18,8,53
235435,3,6,5,10
235439,338,773,440,735
235441,62,104,50,247
235442,3784,5663,143,899
235459,80,126,79,164
235461,194,234,108,136
235469,217,445,253,877
235472,16,18,9,46
235493,119,149,72,156
235497,50,155,71,297
235504,56,107,70,61
235505,42,71,22,65
235527,18,50,24,26
235533,18,59,20,43
235534,18,23,14,43
235542,324,431,215,540
235559,260,404,246,648
235567,279,388,212,389
235574,112,151,110,342
235582,7,27,10,13
235584,447,314,170,490
235587,45,24,18,37
235599,23,22,10,32
235604,3,12,2,5
235606,28,79,22,32
235610,23,83,25,33
235611,110,186,82,249
235612,10,0,0,0
235623,111,95,56,39
235626,615,1009,512,1329
235627,10,4,4,16
235628,8,0,2,1
235631,3,0,0,0
235633,15,13,3,11
235634,2,0,0,0
235636,56,19,3,30
235661,157,234,141,253
235674,25,100,37,68
235682,268,617,289,840
235712,1,3,0,1
235854,3,2,0,1
235907,2113,1483,517,1376
235956,66,155,84,140
235973,0,0,0,0
236149,10,1,0,0
236193,43,67,28,30
236219,0,0,0,0
236266,194,291,176,572
236285,4,0,1,6
236293,1,0,1,0
236312,2565,2115,101,214
236366,392,382,249,259
236451,21,4,1,3
236509,10,0,0,1
236511,216,234,108,320
236537,9,5,2,6
236539,76,167,63,52
236573,85,28,19,78
236574,0,0,0,3
236643,12,11,8,7
236663,0,0,0,0
236690,59,14,6,27
236727,9,9,3,0
236732,121,278,134,322
236733,348,478,236,715
236749,0,0,0,2
236781,4,1,0,3
236784,0,0,0,0
236785,0,0,0,0
236790,112,162,115,334
236792,113,180,49,111
236794,61,126,35,150
236848,62,56,45,67
236852,7,0,0,0
236874,4,2,0,0
236899,157,104,38,142
236900,55,67,49,69
236904,21,39,25,30
236915,108,219,68,306
236920,102,205,82,173
236930,19,64,28,116
237009,4,0,0,0
237010,54,61,20,39
237029,128,66,1,20
237038,4,0,1,1
237052,22,38,9,38
237073,169,220,100,211
237082,6,39,13,40
237091,4,2,0,5
237107,512,1021,366,441
237175,35,29,5,48
237178,2,1,0,4
237211,29,22,7,36
237213,1,0,0,5
237221,79,89,54,67
237222,17,67,32,101
237253,28,23,4,5
237256,345,125,1,49
237300,18,1,3,1
237310,0,1,0,0
237313,2,7,5,15
237320,0,3,0,1
237336,85,181,103,234
237339,167,286,178,296
237353,94,63,25,198
237360,2394,6686,81,117
237362,1,0,0,14
237387,267,244,73,194
237397,31,5,6,12
237400,40,60,21,66
237403,5,0,0,0
237411,32,90,33,69
237422,90,136,73,106
237433,226,400,221,156
237436,1320,2655,924,1757
237459,82,177,99,224
237465,102,158,68,157
237500,259,309,130,494
237504,8,9,2,9
237523,20,32,5,22
237542,358,660,260,413
237553,20,7,8,12
237558,5,0,2,12
237560,0,0,0,0
237611,3,4,3,3
237615,199,383,151,448
237625,6,2,0,1
237636,10,4,4,0
237711,76,64,23,37
237716,27,20,7,4
237730,0,0,0,1
237754,17,3,1,2
237758,18,38,20,43
237759,384,319,209,486
237761,7,0,1,3
237775,55,84,27,80
237781,42,43,15,51
237782,151,255,104,162
237806,26,33,1,27
237823,883,1769,742,468
237831,13,10,4,2
237847,18,4,3,3
237858,21,0,0,0
237859,69,292,122,857
237860,119,184,97,164
237868,11,22,6,4
237877,123,242,154,427
237880,6,2,0,0
237886,197,233,54,499
237890,14,0,0,0
237891,0,1,1,0
237898,104,239,125,191
237911,471,425,202,547
237926,46,79,30,37
237928,13,29,3,54
237930,3,1,3,1
237934,1,2,0,0
237940,46,83,43,36
237943,448,682,302,1028
237958,3,0,0,0
237979,123,90,64,79
237987,0,0,0,1
237988,25,46,34,28
238011,0,0,0,2
238021,1,1,2,0
238023,21,52,19,44
238024,61,57,48,19
238037,517,409,24,609
238055,19,12,5,20
238057,4,0,0,6
238076,7,8,2,4
238123,67,140,74,125
238130,136,139,82,143
238161,42,42,15,33
238205,53,76,38,177
238217,1,0,0,0
238247,94,206,110,372
238252,0,0,1,0
238257,93,73,55,41
238266,36,24,17,55
238271,9,6,0,2
238276,341,256,29,166
238317,87,149,52,67
238323,4,4,0,2
238328,33,59,24,109
238330,61,48,24,74
238331,4,2,0,0
238377,91,169,75,84
238384,39,22,17,113
238386,345,424,239,420
238393,2,0,0,1
238395,2,0,0,0
238405,4,3,0,0
238406,4,0,0,0
238455,28,7,1,11
238463,666,546,8,259
238505,56,83,39,76
238555,9,4,2,10
238564,650,296,10,43
238568,3,0,0,2
238662,9,0,0,0
238663,4,6,0,16
238673,15,48,16,37
238680,4,0,0,5
238683,7,0,0,1
238690,84,121,61,108
238692,24,35,15,32
238693,16,31,31,58
238722,16,48,11,23
238725,4,0,0,0
238799,235,548,298,483
238803,8,1,3,6
238829,5,0,0,3
238831,25,79,65,164
238871,192,116,94,159
238875,8,2,0,0
238880,2,2,0,2
238988,69,41,55,125
239017,15,32,14,12
239027,2,1,1,10
239029,2,0,0,6
239036,0,0,0,0
239037,8,6,0,28
239038,8,0,0,0
239081,0,0,0,10
239083,0,20,0,7
239096,14,36,34,8
239099,28,34,17,15
239102,42,79,35,146
239114,4,6,1,10
239122,30,19,24,54
239126,2,0,0,1
239133,5,3,2,7
239134,8,2,0,4
239157,5,9,5,22
239167,19,2,0,19
239170,2058,1392,261,1575
239188,25,45,29,83
239217,730,984,603,954
239250,178,498,158,462
239273,486,786,28,273
239283,7,4,0,6
239318,17,7,0,4
239319,79,34,19,129
239336,8,1,2,6
239337,334,303,179,825
239364,35,32,14,60
239368,186,312,111,186
239393,65,94,33,54
239405,25,30,17,23
239408,0,0,0,1
239420,25,37,6,7
239435,9,10,3,37
239436,22,14,0,9
239447,15,4,3,6
239463,76,109,36,57
239510,312,448,231,533
239528,436,530,271,449
239530,5,4,2,7
239546,48,35,17,77
239552,16,0,0,0
239554,70,78,37,77
239555,85,127,66,114
239556,20,1,0,1
239559,728,3447,852,9
239570,150,134,50,96
239591,2,0,0,6
239606,57,57,47,69
239611,105,9,6,116
239618,7,24,10,34
239647,25,18,10,17
239650,1,1,0,3
239652,32,3,6,22
239659,0,0,0,0
239667,4602,8516,487,1487
239673,3,0,0,1
239691,2,6,1,1
239706,9,21,6,16
239719,1233,1877,829,1238
239731,7,1,0,0
239739,7,1,2,14
239743,10,26,6,20
239759,15,15,13,9
239766,5,2,0,8
239789,6,6,0,0
239790,13,0,5,6
239796,27,39,15,47
239827,6,5,0,4
239833,3,22,10,7
239839,47,49,38,68
239845,20,6,0,39
239849,0,0,0,0
239852,5,0,0,0
239853,8,2,6,2
239857,2926,2251,86,1032
239931,0,0,0,0
239932,1,0,0,0
239933,0,0,0,0
239985,225,311,196,305
240023,5,14,6,18
240025,0,1,0,0
240028,174,344,217,360
240034,87,188,93,363
240041,92,119,65,126
240047,20,26,8,6
240055,48,37,11,32
240058,47,11,27,29
240063,9,20,16,79
240064,566,1616,729,350
240066,47,61,40,54
240067,29,75,35,82
240068,47,138,57,118
240069,8,1,0,4
240084,4,21,12,44
240087,1563,2612,1192,1285
240095,1,4,1,0
240119,48,94,49,168
240120,32,30,8,28
240121,31,17,8,30
240131,0,0,0,2
240168,129,116,104,227
240174,192,255,133,303
240185,258,329,196,265
240186,28,26,13,64
240215,6,0,2,16
240216,7,1,1,5
240239,0,3,0,16
240255,90,147,85,130
240261,40,79,50,105
240263,108,139,85,136
240283,308,498,251,491
240322,36,43,25,56
240327,118,183,46,77
240328,1360,454,228,905
240332,14,3,1,10
240334,12,26,19,9
240354,204,286,178,238
240396,116,178,108,173
240411,17,6,0,8
240427,973,737,498,1179
240442,97,67,57,87
240444,3,8,1,3
240476,117,199,117,277
240479,14,62,14,79
240505,19,32,14,32
240514,75,94,54,53
240518,0,1,0,0
240549,5,0,1,3
240590,37,17,4,15
240595,7,1,0,0
240613,482,648,260,1425
240614,94,115,59,218
240633,0,4,0,7
240638,10,10,4,7
240641,64,125,137,459
240660,140,174,57,138
240665,38,71,24,33
240667,19,1,1,1
240672,2,1,0,1
240675,5,17,3,2
240690,13,1,0,3
240697,290,230,89,194
240725,511,516,302,866
240726,49,41,13,68
240752,280,163,98,148
240753,65,42,25,50
240754,3,1,0,0
240755,5,0,0,0
240756,48,123,55,141
240776,16,30,11,6
240817,2,4,0,5
240819,4,1,2,2
240832,719,1344,566,754
240843,4,2,0,7
240869,32,115,50,86
240873,2,0,0,0
240879,1,0,0,6
240880,86,106,72,129
240888,21,22,5,30
240892,13,3,3,25
240894,12,0,0,0
240899,9,0,0,0
240913,22,36,15,27
240916,0,0,0,0
241035,45,6,0,14
241062,20,57,29,125
241066,12,29,27,45
241070,0,0,0,0
241073,2,2,0,0
241075,67,95,47,67
241112,10,7,0,25
241113,1286,554,207,470
241116,13,9,4,14
241118,7,2,0,1
241128,10,7,3,32
241134,17,5,0,2
241158,8,3,1,1
241159,11,5,0,7
241175,12,3,2,5
241196,0,0,0,1
241197,4,2,0,0
241201,9,2,5,12
241226,730,1212,484,964
241230,14,4,1,2
241263,9,6,0,1
241274,10,34,13,53
241275,0,0,2,0
241289,3309,1089,168,368
241296,229,288,109,343
241303,12,39,21,15
241308,122,59,53,106
241311,492,670,198,639
241322,1176,2456,1051,322
241324,18,23,5,18
241327,57,46,21,27
241391,16,18,15,45
241431,37,2,0,4
241447,107,292,106,308
241452,6,0,0,2
241489,4,0,0,1
241490,47,47,26,20
241494,6,8,6,56
241514,2,2,2,7
241520,94,176,97,207
241525,10,14,6,8
241528,36,10,14,6
241547,16,38,24,25
241556,1077,977,169,1364
241568,35,92,27,275
241576,231,552,271,367
241589,53,22,4,19
241593,0,0,0,2
241612,36,32,11,14
241624,0,4,1,2
241627,103,126,79,252
241633,16,15,8,16
241636,4,0,1,1
241638,628,258,81,324
241639,2181,7633,93,176
241656,10,6,7,20
241688,1170,507,59,325
241694,16278,34557,193,848
241727,5,4,0,14
241732,62,52,23,31
241764,10,7,0,11
241769,0,0,0,2
241770,0,0,0,0
241794,0,0,1,1
241846,128,116,43,104
241850,3,0,0,0
241877,0,3,4,0
241915,331,737,317,925
241919,1607,1664,636,1264
241943,448,207,36,152
241944,521,1002,359,1171
241950,17,59,25,38
241989,84,130,50,99
242022,45,79,20,76
242037,8,10,0,0
242050,2063,1126,668,2196
242083,84,78,25,67
242093,7,0,0,0
242100,0,0,0,0
242109,72,72,34,97
242122,6,1,0,7
242125,5,8,1,4
242126,154,191,86,117
242151,0,1,0,26
242202,329,268,207,326
242248,14,20,8,46
242253,8,22,5,1
242259,9,13,11,17
242274,49,3,52,27
242285,1,0,0,2
242286,1,0,1,0
242291,160,414,154,271
242297,66,32,5,41
242316,46,56,16,50
242341,7,3,0,1
242362,154,133,50,89
242377,71,176,67,100
242384,11,12,5,21
242406,119,150,64,166
242408,13,6,1,3
242409,1320,511,109,481
242418,794,1042,464,685
242425,19,5,0,0
242443,15,88,39,25
242466,499,856,488,1558
242474,284,454,203,465
242481,1202,1729,134,307
242484,5,2,7,3
242502,37,9,0,0
242505,6,1,5,1
242506,7176,2435,364,629
242509,1739,2713,1109,4599
242517,3,0,0,0
242519,4,0,0,0
242521,205,432,228,322
242523,549,606,29,172
242546,0,0,0,1
242553,80,146,62,106
242557,148,138,60,133
242570,87,138,85,153
242584,11,40,17,51
242585,85,116,64,86
242594,6,2,0,23
242602,16,5,0,5
242603,0,0,0,0
242607,80,111,58,64
242608,1939,6473,63,214
242620,0,2,1,5
242627,1,4,0,3
242642,0,1,0,0
242646,0,6,1,0
242653,9,1,0,2
242662,3,2,0,0
242667,0,0,0,2
242669,12,31,6,7
242681,0,1,0,0
242687,414,393,240,546
242691,7,10,8,2
242700,19,20,4,3
242702,20,8,0,4
242705,16,37,27,47
242711,8,0,0,0
242721,1,0,0,4
242726,0,0,0,2
242735,5,0,0,0
242736,52,82,59,108
242737,1,0,0,0
242747,427,873,336,524
242748,67,12,6,58
242773,5,7,0,1
242785,5404,10801,46,317
242800,11,0,0,0
242819,17,12,6,18
242838,2,1,2,4
242851,0,3,0,0
242860,44,79,43,89
242864,85,67,18,42
242891,0,1,0,1
242894,5,10,6,9
242915,11,9,3,9
242939,5,9,2,18
242960,65,222,103,146
243043,1,2,0,0
243078,2,0,0,3
243083,2,0,0,0
243084,9,2,1,6
243085,176,98,16,0
243168,195,163,61,187
243197,4,3,3,12
243219,6829,13956,263,551
243262,1,0,0,0
243270,6,1,4,15
243272,266,621,397,917
243274,2,1,0,0
243277,3,2,1,14
243300,12,16,6,14
243308,3064,1043,162,3942
243312,25,24,2,30
243328,7,7,3,7
243339,247,75,28,145
243362,52,47,40,82
243369,46,17,3,35
243371,142,76,27,71
243372,39,33,15,53
243374,35,25,11,9
243376,6,0,0,0
243377,9,0,0,0
243382,1195,2098,732,1256
243385,4,14,5,9
243407,0,3,0,0
243499,7,8,8,3
243510,27,92,31,78
243529,3,6,4,3
243535,2,1,0,4
243537,21,3,0,20
243538,0,7,1,10
243547,15,0,3,7
243548,128,158,105,289
243574,6,27,3,4
243612,4,1,4,1
243616,2,2,0,5
243621,17281,18435,157,4703
243628,5,1,0,0
243634,15,10,0,0
243653,14,18,4,39
243655,0,0,0,2
243659,1,2,2,3
243725,588,1183,515,1380
243743,76,26,29,40
243753,9,8,1,5
243755,12,4,1,3
243764,1,3,1,0
243771,57,86,38,69
243780,37,103,50,83
243813,1,3,3,3
243816,2,0,0,0
243819,288,407,89,93
243822,14,0,0,3
243833,24,46,20,62
243834,42,54,25,53
243842,54,108,54,160
243846,7,50,17,52
243853,77,78,33,29
243862,19,0,0,8
243864,3,3,0,8
243867,2,14,12,7
243874,6,2,0,2
243880,4,0,0,0
243881,6,1,0,1
243897,1,0,1,5
243905,185,276,106,109
243906,55,75,38,87
243910,1,8,1,1
243911,3,1,0,2
243912,17,14,10,79
243914,11,11,12,22
243923,287,68,12,35
243931,60,74,23,59
243937,17,5,0,4
243944,32,4,0,13
243958,0,2,2,2
243961,154,479,215,458
243963,63,9,4,16
243967,4,0,2,9
243978,20,0,0,3
243979,9,0,0,3
243983,38,96,38,54
243996,5,6,2,4
244049,17,7,3,6
244058,75,105,58,65
244059,267,668,398,986
244071,14,9,2,19
244091,12,9,1,2
244114,1,0,0,0
244141,48,66,29,34
244144,46,33,4,19
244152,45,60,33,47
244178,6,1,0,6
244179,4,4,0,0
244180,5,3,1,19
244183,26,18,1,13
244187,10,1,0,0
244198,100,192,95,263
244199,8,0,0,0
244202,49,22,0,38
244209,6,7,1,30
244216,6,16,6,10
244218,0,4,1,0
244219,25,50,16,75
244233,7,6,0,1
244234,4,0,0,6
244237,6,5,1,0
244238,5235,1679,321,2515
244281,12,7,3,4
244310,5,0,0,7
244329,5535,11187,94,461
244332,0,0,0,0
244334,5,0,0,9
244349,529,742,380,959
244373,86,229,98,190
244416,8764,16817,197,1302
244418,25,28,8,23
244421,458,225,34,189
244431,24,45,11,32
244448,0,0,0,3
244484,5,9,4,7
244486,10,0,0,1
244495,11,6,3,10
244548,37,84,35,85
244550,8,3,2,40
244551,2,4,1,0
244556,12,19,6,3
244562,7,6,5,13
244579,19,10,7,36
244585,111,231,128,305
244595,2,0,0,0
244608,4,12,2,1
244631,114,108,65,76
244646,38,22,6,30
244650,113,141,69,142
244653,19,22,2,44
244654,107,155,62,160
244666,25,22,4,10
244667,4,9,3,20
244668,107,159,70,119
244672,67,158,89,371
244682,10,9,4,43
244694,9,3,0,3
244698,16,1,0,13
244701,0,2,0,1
244713,136,307,151,173
244721,79,96,57,194
244723,8,2,0,4
244745,112,215,110,172
244757,13,17,18,14
244810,2128,1603,978,2235
244813,0,0,0,1
244853,45,70,32,144
244859,2,4,0,0
244864,16,12,15,2
244867,103,173,69,217
244871,78,216,70,179
244879,306,357,177,525
244882,15,35,18,11
244885,30,15,7,52
244886,5,2,3,23
244891,79,333,193,524
244895,390,523,257,659
244911,0,0,0,0
244923,14,6,3,10
244954,37,28,19,24
244958,416,89,8,203
244962,67,94,82,173
245000,151,266,158,400
245007,42,68,31,67
245020,14,8,4,20
245026,16,7,2,13
245038,5,2,0,0
245049,2,2,0,21
245050,25,38,4,37
245109,35,1,0,9
245126,0,1,0,2
245128,167,38,4,106
245174,3099,1471,417,1402
245195,1,2,0,3
245240,17,17,2,35
245263,15,8,0,0
245269,8,16,4,2
245282,24,2,0,6
245308,1,0,0,2
245368,243,168,40,107
245381,1,0,0,0
245386,117,155,71,309
245403,45,14,3,16
245404,21,62,19,31
245423,5,0,0,2
245424,3,0,0,5
245446,46,73,29,91
245450,53,18,9,17
245468,8,2,0,1
245469,74,179,50,300
245474,194,523,186,494
245492,3,0,0,0
245509,10,0,0,0
245511,7,0,0,0
245522,45,78,19,101
245525,0,1,0,1
245526,11,4,0,37
245527,14,5,1,6
245532,6,8,1,4
245533,0,0,0,4
245536,0,2,0,2
245537,101,126,56,157
245555,108,92,33,204
245566,0,0,0,0
245572,50,34,32,46
245578,21,35,12,41
245595,75,155,78,217
245596,28,41,26,73
245607,83,106,75,193
245610,12,0,0,0
245615,14,6,0,5
245616,3,5,0,0
245622,37,70,29,59
245631,51,84,36,86
245638,224,178,87,152
245643,19,18,13,8
245650,3,5,2,9
245666,41,65,20,45
245670,10,19,5,3
245671,25,48,26,64
245683,9,44,19,22
245684,340,431,197,664
245688,179,695,362,842
245695,33,30,19,88
245827,36,69,21,49
245828,65,175,72,180
245839,0,0,0,4
245841,28,185,39,97
245847,15,28,9,9
245857,26,16,20,18
245860,89,102,40,86
245865,6,6,0,2
245866,49,102,54,83
245867,75,89,29,55
245877,199,259,114,169
245880,33,90,52,88
245884,1,5,2,2
245886,115,236,83,214
245902,61,72,40,176
245944,219,413,217,459
245945,20,16,26,18
246048,233,205,162,311
246049,3,1,3,3
246079,5,0,0,0
246080,5,0,0,19
246081,0,0,0,0
246082,1,0,0,0
246083,0,0,0,0
246084,0,0,0,0
246085,0,0,0,0
246086,16,10,1,7
246102,72,130,75,136
246103,309,341,115,243
246104,79,51,11,18
246133,5,2,0,0
246154,213,206,99,146
246177,32,31,3,2
246179,219,260,103,206
246190,12,0,0,12
246196,5094,3604,1607,2008
246198,82,150,61,137
246221,6,8,3,3
246228,36,17,4,8
246229,51,115,59,180
246256,12,2,0,19
246257,32,83,25,20
246277,47,106,53,106
246278,18,1,0,2
246293,29,29,6,39
246313,8,10,0,4
246316,11,8,5,3
246317,2,4,0,1
246691,4,0,0,0
246694,28,97,50,88
246696,30,104,44,57
246700,0,0,0,0
246703,73,144,60,88
246707,148,118,74,293
246709,2,1,0,0
246710,27,39,27,51
246727,174,115,63,83
246728,12,14,3,4
246729,1,1,0,1
246730,20,8,4,10
246735,22,31,8,14
246738,18,33,8,13
246746,504,180,35,194
246747,0,0,0,0
246779,3,0,0,0
246782,248,388,119,264
246787,53,58,36,48
246788,21,1,0,9
246791,33,9,2,6
246792,46,2,0,14
252829,4,0,0,8
252830,0,0,0,7
252837,23,18,9,14
252838,161,329,125,587
252864,11,0,0,12
252866,14,0,0,0
252868,3,0,0,2
252870,229,528,356,494
252875,35,113,52,128
252876,28,33,17,59
252903,876,523,142,543
252904,0,0,0,0
252905,0,0,0,0
252906,0,0,0,0
252907,0,0,0,0
252909,0,0,0,0
252910,0,0,0,0
252912,0,0,0,0
252966,112,164,80,123
252967,0,2,0,4
252972,74,115,78,107
252973,19,35,14,24
257630,0,0,0,0
257632,16,13,6,13
257633,24,27,16,32
257635,2,2,0,11
257662,0,0,0,1
257664,11,0,0,0
257665,0,0,0,0
257666,11,0,0,0
257667,0,2,0,0
257734,0,5,0,0
257872,0,0,0,0
257875,0,0,0,0
257880,2,0,0,0
257881,2,0,0,0
257882,8,1,3,12
257883,2,0,0,0
257884,0,0,0,0
257885,2,0,0,0
257886,5,0,0,0
257887,1,0,0,0
257888,2,0,0,0
257889,1,0,0,2
257890,1,0,0,0
257891,0,0,0,0
257892,0,2,0,0
257898,1,0,0,0
257899,0,0,0,1
257900,0,0,0,0
257902,1,0,0,2
257904,1,0,0,14
257905,5,3,0,4
257906,9,0,0,22
257908,4,0,0,0
257909,8,0,0,0
257910,1,0,0,0
257912,0,0,0,20
257913,4,0,0,0
257914,0,0,0,0
257915,4,0,0,0
257916,0,0,0,1
257917,0,0,0,0
257919,2,2,0,0
257921,0,0,0,0
257926,0,1,0,0
257929,6,0,0,1
257931,0,0,0,10
257932,9,0,0,0
257933,0,0,0,0
257935,3,0,0,0
257936,0,0,0,0
257938,0,1,0,0
257939,1,0,0,0
257941,1,0,0,0
257947,4,0,0,40
257950,0,0,0,1
257951,3,0,0,2
257956,0,0,0,2
257958,0,1,0,2
257959,1,0,0,3
257962,5,1,0,2
257963,0,1,0,1
257971,5,0,0,4
257972,2,0,0,0
257974,0,0,0,0
257975,11,2,0,9
257978,0,0,0,0
257979,11,0,0,2
257980,0,0,0,0
257984,0,0,0,1
257985,5,0,0,2
257996,1,0,0,0
258008,1,0,0,1
258016,2,0,0,0
258019,1,0,0,3
258020,1,0,0,0
258022,0,6,0,0
258023,0,0,0,4
258025,0,0,0,0
258027,1,0,0,0
258028,0,0,0,0
258035,1,0,0,0
258036,10,0,0,0
258039,0,0,0,0
258041,1,0,0,1
258042,0,1,0,6
258046,0,0,0,0
258051,3,1,0,1
258055,0,0,0,0
258056,0,0,0,0
258060,0,1,0,0
258064,5,0,0,3
258065,3,0,0,0
258067,7,2,0,0
258068,0,0,0,7
258069,0,0,0,0
258074,0,0,0,0
258075,1,0,0,1
258085,0,0,0,0
258086,0,0,0,4
258087,0,0,0,0
258089,0,0,0,2
258094,1,1,0,2
258095,2,0,0,0
258096,2,2,0,0
258097,3,0,0,3
258098,2,0,0,0
258101,0,0,0,0
258103,0,0,0,0
258105,0,0,0,0
258111,0,0,0,0
258113,8,0,0,0
258117,0,0,0,1
258120,0,0,0,0
258121,1,0,0,11
258123,3,0,0,0
258135,6,2,0,3
258136,0,0,0,0
258139,1,3,0,0
258147,0,0,0,0
258150,0,0,0,1
258151,0,1,0,0
258153,7,1,0,0
258154,1,1,0,0
258155,0,0,0,3
258156,0,0,0,0
258158,1,0,0,0
258159,5,0,0,3
258160,1,0,0,0
258163,2,0,0,1
258165,0,0,0,2
258166,3,0,0,3
258167,0,0,0,0
258168,0,1,0,0
258173,6,1,0,0
258177,0,0,0,0
258178,1,0,0,0
258180,0,0,0,0
258181,1,4,0,0
258183,3,0,0,0
258189,14,0,0,6
258196,0,0,0,0
258198,9,2,0,3
258201,6,1,0,1
258203,1,3,0,0
258206,3,0,0,0
258207,10,0,0,1
258214,1,0,0,2
258215,0,0,0,1
258216,0,0,0,0
258218,1,0,0,1
258219,3,0,0,0
258220,0,0,0,0
258222,10,0,0,0
258225,1,0,0,0
258227,0,0,0,3
258228,1,0,0,0
258231,4,0,0,0
258232,1,0,0,0
258233,1,0,0,0
258235,2,0,0,0
258236,3,0,0,0
258238,0,0,0,0
258241,2,0,0,0
258242,0,0,0,0
258245,0,0,0,0
258246,5,0,0,4
258247,0,0,0,0
258248,0,0,0,1
258249,0,1,0,0
258252,0,0,0,0
258255,3,0,0,0
258257,0,0,0,0
258258,2,0,0,0
258259,0,0,0,0
258261,12,5,0,10
258263,5,1,0,18
258264,0,0,0,0
258265,5,0,0,3
258266,2,4,0,4
258267,3,0,0,6
258268,2,0,0,0
258269,1,0,0,3
258270,0,0,0,0
258271,0,0,0,0
258272,13,0,0,0
258273,1,0,0,0
258274,2,0,0,0
258275,1,0,0,2
258276,7,0,0,0
258277,7,0,0,0
258278,1,2,0,4
258279,0,0,0,0
258280,6,0,1,0
258281,0,0,0,0
258282,5,2,0,10
258283,0,0,0,0
258284,1,0,0,0
258285,1,0,0,9
258286,2,2,0,0
258287,1,0,0,2
258288,4,0,0,0
258289,6,2,0,1
258290,0,0,0,0
258291,1,0,0,4
258292,0,0,0,2
258293,1,0,0,0
258294,3,4,0,0
258295,4,0,0,0
258296,8,0,0,5
258297,0,0,0,0
258298,0,1,0,0
258299,0,0,0,1
258300,0,0,0,0
258301,3,0,0,2
258302,0,4,0,2
258303,0,0,0,0
258304,6,2,0,4
258305,0,0,0,0
258306,0,0,0,1
258307,3,0,0,1
